"MS_SubClass","MS_Zoning","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod/Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_Type_2","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","3Ssn_Porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Yr_Sold","Sale_Type","Sale_Condition","SalePrice","Has_Basement","Has_Garage","Has_Fireplace","Has_Pool","Has_Fence","Has_Alley","Has_MasVnr"
"080","RL",19255,"Pave","NA",3,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","1Fam","SLvl",6,5,1983,1983,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",100,4,3,"CBlock",4,3,3,3,6,520,"GasA",4,"Y",5,1338,0,0,1,1,2,1,4,6,1,1,"Attchd",1,2,576,3,3,3,0,0,0,0,0,0,0,0,"Shed",600,9,2009,"WD","Normal",156500,1,1,1,0,0,0,1
"020","RL",8500,"Pave","NA",4,"Lvl",4,"FR2",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",106,4,3,"PConc",4,3,3,1,1,1422,"GasA",5,"Y",5,1422,0,0,2,0,3,1,4,8,0,0,"Attchd",2,2,626,3,3,3,192,60,0,0,0,0,0,0,"NA",0,11,2007,"WD","Normal",179600,1,1,0,0,0,0,1
"020","RL",13300,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,3,1,3,1,928,"GasA",3,"Y",5,928,0,0,1,0,2,1,3,8,0,0,"Attchd",1,1,252,3,3,3,261,0,156,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",132000,1,1,0,0,0,0,0
"020","RL",11024,"Pave","NA",3,"Lvl",4,"Corner",3,"SawyerW","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",118,4,3,"PConc",4,3,3,1,1,1400,"GasA",5,"Y",5,1400,0,0,2,0,3,1,4,8,0,0,"Attchd",2,2,612,3,3,3,144,55,0,0,0,0,0,0,"NA",0,10,2006,"New","Partial",186800,1,1,0,0,0,0,1
"050","RM",8155,"Pave","NA",4,"Lvl",4,"Inside",3,"IDOTRR","Norm","Norm","1Fam","1.5Fin",5,7,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,3,1,1,1,780,"GasA",4,"Y",3,1200,0,0,1,0,4,1,3,8,0,0,"NA",0,0,0,0,0,3,0,0,96,0,0,0,0,0,"NA",0,7,2008,"WD","Normal",119000,1,0,0,0,0,0,0
"060","RL",9839,"Pave","NA",3,"Lvl",4,"CulDSac",3,"Timber","Norm","Norm","1Fam","2Story",6,8,1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"PConc",4,3,1,5,1,712,"GasA",5,"Y",5,2237,0,0,2,1,3,1,4,8,1,3,"BuiltIn",3,2,440,3,3,3,305,24,0,0,0,0,0,0,"Shed",2500,2,2009,"WD","Normal",204000,1,1,1,0,0,0,0
"060","RL",12376,"Pave","NA",4,"Lvl",4,"Corner",3,"SawyerW","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Hip","CompShg","Plywood","Plywood","None",0,3,3,"PConc",4,3,2,6,1,1673,"GasA",4,"Y",5,3222,1,0,3,0,5,1,4,8,2,3,"Attchd",1,3,594,3,3,3,367,0,0,0,0,0,0,0,"NA",0,5,2010,"WD","Normal",320000,1,1,1,0,0,0,0
"045","RM",6000,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Unf",6,7,1926,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,3,"PConc",3,3,1,1,1,884,"GasA",4,"Y",5,904,0,0,1,0,2,1,3,8,0,0,"Detchd",1,1,180,3,3,3,0,0,105,0,0,0,0,0,"NA",0,1,2009,"WD","Normal",119000,1,1,0,0,0,0,0
"060","RL",9802,"Pave","NA",4,"Lvl",4,"Inside",3,"Timber","Norm","Norm","1Fam","2Story",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,1,1,384,"GasA",4,"Y",5,1444,0,0,2,1,3,1,3,8,0,0,"BuiltIn",3,2,400,3,3,3,100,0,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",174000,1,1,0,0,0,0,0
"020","RL",8877,"Pave","NA",4,"Lvl",4,"Inside",2,"Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,2,5,1,816,"GasA",5,"Y",5,816,1,0,1,0,2,1,3,8,1,4,"Detchd",1,1,288,2,2,3,0,0,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",1e+05,1,1,1,0,0,0,0
"160","FV",2645,"Pave","Pave",4,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,4,3,"PConc",4,3,1,1,1,776,"GasA",5,"Y",5,1441,0,0,2,1,2,1,4,8,0,0,"Detchd",1,2,492,3,3,3,206,0,0,0,0,0,0,0,"NA",0,11,2007,"WD","Normal",174000,1,1,0,0,0,1,1
"020","RL",11751,"Pave","NA",3,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",480,3,3,"CBlock",4,3,1,4,1,1844,"GasA",5,"Y",5,1844,0,0,2,0,3,1,3,8,1,3,"Attchd",2,2,546,3,3,3,0,122,0,0,0,0,0,3,"NA",0,1,2010,"COD","Normal",190000,1,1,1,0,1,0,1
"085","RL",12102,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","1Fam","SFoyer",5,5,1976,1976,"Gable","CompShg","HdBoard","Plywood","BrkFace",222,3,3,"CBlock",4,4,4,5,1,456,"GasA",5,"Y",5,1033,0,1,1,0,3,1,3,8,0,0,"BuiltIn",2,2,504,2,3,3,224,0,0,0,0,0,0,0,"NA",0,4,2008,"WD","Family",165000,1,1,0,0,0,0,1
"020","RL",13068,"Pave","NA",4,"Lvl",4,"Corner",3,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Hip","CompShg","HdBoard","HdBoard","BrkFace",621,3,3,"PConc",4,3,1,5,3,1211,"GasA",3,"Y",5,1211,1,0,2,0,3,1,4,8,1,1,"Attchd",3,2,461,3,3,3,0,0,0,174,0,0,0,3,"NA",0,11,2008,"WD","Normal",161000,1,1,1,0,1,0,1
"020","RL",14860,"Pave","NA",2,"Lvl",4,"CulDSac",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",240,4,3,"PConc",5,3,4,6,1,1778,"GasA",5,"Y",5,1786,1,0,2,0,3,1,4,8,1,4,"Attchd",2,3,715,3,3,3,182,35,0,0,0,0,0,0,"NA",0,6,2008,"WD","Normal",3e+05,1,1,1,0,0,0,1
"020","RL",9658,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",383,4,3,"PConc",4,3,1,1,1,1598,"GasA",4,"Y",5,1606,0,0,2,0,3,1,4,8,1,4,"Attchd",2,3,871,3,3,3,230,60,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",255900,1,1,1,0,0,0,1
"060","RL",11613,"Pave","NA",2,"Lvl",4,"Corner",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1993,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,5,1,864,"GasA",5,"Y",5,1820,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,492,3,3,3,144,85,0,0,0,0,0,4,"NA",0,5,2007,"WD","Normal",191750,1,1,0,0,1,0,0
"060","RL",8577,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,1,847,"GasA",5,"Y",5,1733,0,0,2,1,3,1,4,8,1,4,"BuiltIn",3,2,433,3,3,3,144,48,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",185088,1,1,1,0,0,0,0
"050","RM",6240,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",7,5,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,2,3,2,989,"GasA",3,"Y",5,2009,0,0,2,0,4,1,3,6,1,4,"Detchd",1,2,400,3,3,3,0,20,0,0,0,0,0,3,"NA",0,1,2008,"WD","Normal",150000,1,1,1,0,1,0,0
"020","RL",15523,"Pave","NA",3,"Lvl",4,"CulDSac",3,"CollgCr","Norm","Norm","1Fam","1Story",5,6,1972,1972,"Gable","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,3,4,1,864,"GasA",5,"Y",5,864,1,0,1,0,3,1,3,8,1,2,"Attchd",1,1,338,3,3,3,0,0,0,0,0,0,0,0,"NA",0,8,2009,"WD","Normal",133500,1,1,1,0,0,0,0
"160","FV",2117,"Pave","NA",4,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",513,4,3,"PConc",4,3,1,6,1,756,"GasA",5,"Y",5,1512,0,0,2,1,2,1,4,8,1,3,"Detchd",1,2,440,3,3,3,0,32,0,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",168500,1,1,1,0,0,0,1
"020","RL",11838,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,1,1,1753,"GasA",5,"Y",5,1788,0,0,2,0,3,1,5,8,1,3,"Attchd",2,2,522,3,3,3,202,151,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",236500,1,1,1,0,0,0,0
"020","RL",9236,"Pave","NA",3,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"PConc",4,3,4,6,1,1479,"GasA",5,"Y",5,1494,1,0,2,0,3,1,4,8,0,0,"Attchd",2,2,576,3,3,3,168,27,0,0,0,0,0,0,"NA",0,7,2006,"WD","Normal",217000,1,1,0,0,0,0,0
"020","RL",15431,"Pave","NA",4,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","1Fam","1Story",10,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",200,5,3,"PConc",5,3,4,6,5,3094,"GasA",5,"Y",5,2402,1,0,2,0,2,1,5,8,2,4,"Attchd",3,3,672,3,3,3,0,72,0,0,170,0,0,0,"NA",0,4,2009,"WD","Normal",555000,1,1,1,0,0,0,1
"080","RL",14115,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","SLvl",7,5,1980,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",225,3,3,"CBlock",4,3,3,6,1,1372,"GasA",3,"Y",5,1472,1,0,2,0,3,1,3,8,2,3,"Attchd",1,2,588,3,3,3,233,48,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",187500,1,1,1,0,0,0,1
"160","FV",4017,"Pave","Pave",3,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",4,3,1,1,1,625,"GasA",5,"Y",5,1250,0,0,2,1,2,1,4,8,0,0,"Detchd",3,2,625,3,3,3,0,54,0,0,0,0,0,0,"NA",0,3,2008,"WD","Normal",171900,1,1,0,0,0,1,0
"085","RL",11235,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","SFoyer",5,5,1964,1980,"Gable","CompShg","HdBoard","HdBoard","BrkFace",30,3,3,"CBlock",4,3,3,4,1,1420,"GasA",4,"Y",5,1452,1,0,1,0,2,1,3,6,1,3,"Detchd",1,2,572,3,3,3,92,0,88,0,0,0,0,0,"NA",0,11,2007,"WD","Normal",158450,1,1,1,0,0,0,1
"090","RL",7018,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Feedr","Norm","Duplex","2Story",5,5,1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"Slab",0,0,0,0,0,0,"GasA",3,"Y",5,2228,0,0,2,0,6,2,3,8,0,0,"Detchd",1,2,720,3,3,3,73,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Alloca",147983,0,1,0,0,0,0,0
"080","RL",7750,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,6,1,384,"GasA",5,"Y",5,1430,0,0,2,1,3,1,3,8,1,3,"BuiltIn",3,2,400,3,3,3,180,0,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",180000,1,1,1,0,0,0,0
"020","RL",9139,"Pave","NA",3,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",206,4,3,"PConc",5,3,3,6,1,1422,"GasA",5,"Y",5,1432,0,0,2,0,3,1,4,8,1,4,"Attchd",3,2,492,3,3,3,297,50,0,0,0,0,0,0,"NA",0,9,2009,"WD","Normal",245000,1,1,1,0,0,0,1
"120","RL",8849,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",616,5,3,"PConc",5,3,1,6,1,1684,"GasA",5,"Y",5,1684,0,0,2,0,2,1,5,8,1,5,"Attchd",2,2,564,3,3,3,495,72,0,0,0,0,0,0,"NA",0,7,2008,"WD","Normal",266000,1,1,1,0,0,0,1
"020","RL",7328,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Norm","Norm","1Fam","1Story",7,5,2008,2009,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,4,3,"PConc",4,3,1,1,1,1450,"GasA",5,"Y",5,1450,0,0,2,0,2,1,4,8,0,0,"Attchd",2,3,788,3,3,3,0,93,0,0,0,0,0,0,"NA",0,2,2009,"New","Partial",224243,1,1,0,0,0,0,1
"070","RL",13728,"Pave","NA",4,"Lvl",4,"Corner",3,"Edwards","Norm","Norm","1Fam","2Story",6,7,1935,1986,"Hip","CompShg","Stucco","Stucco","None",0,3,3,"CBlock",3,3,1,3,1,1127,"GasA",5,"Y",5,2108,0,0,2,0,4,1,4,8,2,3,"Basment",1,2,540,3,3,3,0,0,0,0,90,0,0,0,"NA",0,7,2008,"WD","Normal",235000,1,1,1,0,0,0,0
"060","FV",8470,"Pave","NA",4,"Lvl",4,"Corner",3,"Somerst","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,5,972,"GasA",5,"Y",5,1811,0,0,2,1,3,1,4,8,1,4,"Attchd",2,2,565,3,3,3,225,48,0,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",235000,1,1,1,0,0,0,0
"020","RL",6970,"Pave","NA",4,"Lvl",4,"Corner",3,"Sawyer","Feedr","Norm","1Fam","1Story",4,5,1961,1961,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,1,5,1,1040,"GasA",3,"Y",5,1120,1,0,1,1,3,1,2,8,0,0,"Attchd",2,2,544,3,3,3,168,0,0,0,0,0,0,0,"Shed",400,5,2007,"WD","Normal",129000,1,1,0,0,0,0,0
"090","RL",7018,"Pave","NA",4,"Bnk",4,"Inside",3,"SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"Slab",0,0,0,0,0,0,"GasA",3,"Y",5,1535,0,0,2,0,4,2,3,8,0,0,"Attchd",1,2,400,3,3,3,0,0,0,0,0,0,0,4,"NA",0,6,2009,"WD","Alloca",118858,0,1,0,0,1,0,0
"020","RL",11088,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1978,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",144,3,3,"PConc",3,3,1,5,1,1140,"GasA",4,"Y",5,1707,0,0,2,0,3,1,3,8,1,3,"Attchd",3,2,479,3,3,3,0,0,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",184000,1,1,1,0,0,0,1
"020","RL",5500,"Pave","NA",4,"Lvl",4,"Inside",3,"SWISU","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Shed","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,6,2,1073,"GasA",5,"Y",5,1073,1,0,2,0,2,1,3,8,0,0,"Detchd",1,1,246,3,3,3,0,120,0,0,0,0,0,0,"NA",0,5,2006,"WD","Normal",157000,1,1,0,0,0,0,0
"060","RL",16226,"Pave","NA",1,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,1028,"GasA",5,"Y",5,2452,0,0,2,1,4,1,4,8,1,3,"BuiltIn",3,2,683,3,3,3,208,50,0,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",267000,1,1,1,0,0,0,0
"020","RL",11327,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",305,3,3,"CBlock",3,3,3,5,1,1064,"GasA",3,"Y",5,1064,0,1,1,0,3,1,3,8,1,3,"Attchd",1,2,528,3,3,3,314,48,0,0,0,0,0,0,"NA",0,6,2006,"WD","Normal",153600,1,1,1,0,0,0,1
"090","RL",7200,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","Duplex","1Story",4,5,1949,1950,"Gable","CompShg","BrkFace","Stone","None",0,3,3,"Slab",0,0,0,0,0,0,"Wall",2,"N",2,1040,0,0,2,0,2,2,3,8,0,0,"Detchd",1,2,420,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",90000,0,1,0,0,0,0,0
"020","RL",12782,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","HdBoard","HdBoard","BrkFace",164,4,3,"PConc",5,3,4,6,1,1822,"GasA",5,"Y",5,1828,1,0,2,0,3,1,4,8,1,4,"Attchd",3,2,523,3,3,3,194,144,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",279500,1,1,1,0,0,0,1
"020","RL",7150,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Feedr","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",60,3,3,"CBlock",3,3,1,2,4,912,"GasA",4,"Y",5,912,0,1,1,0,3,1,3,8,0,0,"Attchd",1,1,252,3,3,3,0,0,0,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",123000,1,1,0,0,0,0,1
"050","RL",10800,"Pave","Grvl",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1936,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",2,3,1,5,1,796,"GasA",4,"Y",5,1466,0,1,2,0,3,1,4,7,1,3,"Attchd",1,2,566,3,3,3,436,21,0,0,0,0,0,0,"Shed",500,4,2006,"WD","Normal",170000,1,1,1,0,0,1,0
"060","RL",18800,"Pave","NA",3,"Lvl",4,"FR2",3,"NWAmes","Norm","Norm","1Fam","2Story",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,3,3,"PConc",4,3,2,6,1,796,"GasA",3,"Y",5,1574,1,0,2,1,3,1,3,8,1,3,"Attchd",3,2,566,3,3,3,306,111,0,0,0,0,0,0,"NA",0,7,2006,"WD","Normal",190000,1,1,1,0,0,0,1
"085","RL",16500,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","SFoyer",6,5,1971,1971,"Hip","CompShg","HdBoard","HdBoard","BrkFace",509,3,3,"CBlock",4,3,3,6,1,1232,"GasA",2,"Y",5,1320,0,1,2,0,3,1,3,8,1,4,"Attchd",2,2,495,3,3,3,0,20,0,0,0,0,0,0,"NA",0,5,2009,"WD","Normal",172500,1,1,1,0,0,0,1
"160","RM",1680,"Pave","NA",4,"Lvl",4,"Inside",3,"BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",504,3,3,"CBlock",3,3,1,3,1,483,"GasA",3,"Y",5,987,0,0,1,1,2,1,3,8,0,0,"Detchd",1,1,264,3,3,3,275,0,0,0,0,0,0,0,"NA",0,2,2010,"COD","Normal",96000,1,1,0,0,0,0,1
"060","RL",21533,"Pave","NA",2,"Lvl",4,"FR2",3,"CollgCr","Feedr","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,1,1065,"GasA",5,"Y",5,2049,0,0,2,1,4,1,4,8,1,3,"Attchd",1,2,467,3,3,3,120,48,0,0,0,0,0,0,"NA",0,8,2006,"WD","Normal",210900,1,1,1,0,0,0,0
"085","RL",12150,"Pave","NA",3,"Bnk",4,"CulDSac",3,"Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1979,1979,"Gable","CompShg","HdBoard","Wd Shng","None",0,3,3,"CBlock",4,3,3,6,1,1001,"GasA",3,"Y",5,1299,1,0,2,0,2,1,4,8,1,1,"BuiltIn",2,2,486,3,3,3,84,0,222,0,0,0,0,3,"NA",0,1,2007,"WD","Normal",183500,1,1,1,0,1,0,0
"050","RM",8820,"Pave","NA",4,"Lvl",4,"Corner",3,"OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"BrkTil",3,3,1,2,1,1088,"GasA",3,"Y",5,1869,0,0,1,0,2,1,3,8,0,0,"Detchd",1,2,456,3,3,3,48,0,244,0,0,0,0,1,"NA",0,9,2009,"WD","Normal",124900,1,1,0,0,1,0,0
"060","RL",7950,"Pave","NA",3,"Bnk",4,"Corner",3,"Edwards","Norm","Norm","1Fam","2Story",6,6,1977,1977,"Hip","CompShg","HdBoard","Plywood","BrkFace",140,3,3,"CBlock",3,3,1,4,1,690,"GasA",3,"Y",5,1426,0,0,1,1,3,1,3,8,0,0,"Attchd",3,2,440,3,3,3,252,0,0,0,0,0,0,3,"NA",0,7,2009,"WD","Normal",159500,1,1,0,0,1,0,1
"020","RL",5400,"Pave","NA",4,"HLS",4,"Inside",3,"SWISU","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,3,1,864,"GasA",3,"Y",5,864,0,1,1,0,3,1,3,8,0,0,"Attchd",1,1,399,3,3,3,0,0,0,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",118000,1,1,0,0,0,0,0
"020","RM",7407,"Pave","NA",4,"Lvl",4,"Inside",3,"OldTown","Artery","Norm","1Fam","1Story",6,7,1957,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,6,1,912,"GasA",3,"Y",3,1236,1,0,1,0,2,1,3,8,0,0,"Attchd",1,2,923,3,3,3,0,158,158,0,0,0,0,3,"NA",0,4,2010,"WD","Normal",149700,1,1,0,0,1,0,0
"020","RL",23580,"Pave","NA",3,"Lvl",4,"Inside",2,"Mitchel","Norm","Norm","1Fam","1Story",6,6,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,4,6,1,1625,"GasA",3,"Y",5,1625,0,1,2,0,3,1,2,8,1,3,"Attchd",3,2,576,3,3,3,136,28,0,0,0,0,0,0,"NA",0,9,2006,"WD","Normal",242500,1,1,1,0,0,0,0
"020","RL",12615,"Pave","NA",4,"Lvl",4,"Corner",3,"Edwards","Norm","Norm","1Fam","1Story",6,7,1950,2001,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",3,4,3,5,1,1202,"GasA",3,"Y",5,2158,1,0,2,0,4,1,4,8,1,4,"Attchd",1,2,576,3,3,3,0,29,39,0,0,0,0,3,"NA",0,6,2007,"WD","Normal",243000,1,1,1,0,1,0,0
"020","RL",13695,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","RRAe","Norm","1Fam","1Story",5,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,1,6,1,1114,"GasA",5,"Y",5,1114,1,0,1,1,3,1,4,8,0,0,"Detchd",1,2,576,3,3,3,0,102,0,0,0,0,0,0,"NA",0,6,2008,"WD","Normal",159000,1,1,0,0,0,0,0
"020","RL",11058,"Pave","NA",4,"Lvl",4,"Corner",3,"CollgCr","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",212,4,3,"PConc",4,3,1,6,1,1564,"GasA",5,"Y",5,1564,0,0,2,0,3,1,4,8,0,0,"Attchd",2,3,814,3,3,3,0,24,0,0,0,0,0,0,"NA",0,2,2008,"WD","Normal",218836,1,1,0,0,0,0,1
"020","RL",9858,"Pave","NA",4,"Lvl",4,"Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,4,1,864,"GasA",3,"Y",5,874,1,0,1,0,3,1,3,8,0,0,"Attchd",2,1,288,3,3,3,33,0,0,0,0,0,0,2,"Shed",600,11,2009,"WD","Normal",130000,1,1,0,0,1,0,0
"050","RM",10440,"Pave","Grvl",4,"Lvl",4,"Corner",3,"OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,1,1,1,440,"GasA",4,"Y",5,1230,0,0,1,1,2,1,3,8,0,0,"Detchd",1,2,440,3,3,3,74,0,128,0,0,0,0,3,"NA",0,5,2009,"WD","Normal",110000,1,1,0,0,1,1,0
